,,Table S1. List of DEGs across GSE165724.,,,,,,
,,,,,,,,
Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Symbol,Gene_Description
55280,312.8503816,0.14290663,0.069946212,2.043093211,0.041043212,0.076795586,CWF19L1,CWF19 like cell cycle control factor 1 [Source:HGNC Symbol;Acc:HGNC:25613]
55281,134.3557317,-0.051410542,0.100955483,-0.509239724,0.610584202,0.698879679,TMEM140,transmembrane protein 140 [Source:HGNC Symbol;Acc:HGNC:21870]
55282,6.082091705,-0.796245747,0.290227021,-2.743527275,0.0060783,0.014336073,LRRC36,leucine rich repeat containing 36 [Source:HGNC Symbol;Acc:HGNC:25615]
55283,108.3312018,1.369907263,0.257652377,5.316881911,1.06E-07,5.97E-07,MCOLN3,mucolipin TRP cation channel 3 [Source:HGNC Symbol;Acc:HGNC:13358]
55284,630.0210158,0.225875739,0.125223082,1.803786781,0.071264739,0.123019913,UBE2W,ubiquitin conjugating enzyme E2 W [Source:HGNC Symbol;Acc:HGNC:25616]
55285,719.1823311,-0.428730158,0.106433592,-4.02814702,5.62E-05,0.000206059,RBM41,RNA binding motif protein 41 [Source:HGNC Symbol;Acc:HGNC:25617]
55286,73.74194859,-1.123701171,0.129153067,-8.700538053,3.30E-18,5.52E-17,C4orf19,chromosome 4 open reading frame 19 [Source:HGNC Symbol;Acc:HGNC:25618]
55287,1.5903383,2.224968426,0.625663862,3.556172187,0.000376297,0.001178469,TMEM40,transmembrane protein 40 [Source:HGNC Symbol;Acc:HGNC:25620]
55288,865.3837097,0.037373065,0.06657375,0.561378398,0.574539607,0.667699255,RHOT1,ras homolog family member T1 [Source:HGNC Symbol;Acc:HGNC:21168]
55289,84.83660244,-0.120642196,0.162640368,-0.741772772,0.45822502,0.56040162,ACOXL,acyl-CoA oxidase like [Source:HGNC Symbol;Acc:HGNC:25621]
55290,122.2730612,-0.259432796,0.072820217,-3.562647925,0.000367133,0.001152664,BRF2,BRF2 RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:17298]
55291,3876.543404,-0.336011777,0.066444689,-5.057014818,4.26E-07,2.21E-06,PPP6R3,protein phosphatase 6 regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:1173]
55293,345.4889833,-0.217476361,0.089032373,-2.442666132,0.014579218,0.031202247,UEVLD,UEV and lactate/malate dehyrogenase domains [Source:HGNC Symbol;Acc:HGNC:30866]
55294,887.7528814,0.07574734,0.097823372,0.774327637,0.438737064,0.54181632,FBXW7,F-box and WD repeat domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16712]
55295,124.4128004,0.768436926,0.13510739,5.687600989,1.29E-08,8.22E-08,KLHL26,kelch like family member 26 [Source:HGNC Symbol;Acc:HGNC:25623]
55296,555.3805002,-0.383750545,0.085505306,-4.488031949,7.19E-06,3.09E-05,TBC1D19,TBC1 domain family member 19 [Source:HGNC Symbol;Acc:HGNC:25624]
55297,555.8613106,-0.211464105,0.101591369,-2.081516452,0.03738666,0.070769405,CCDC91,coiled-coil domain containing 91 [Source:HGNC Symbol;Acc:HGNC:24855]
55298,305.2865136,0.21533579,0.065560463,3.284537372,0.001021499,0.00290713,RNF121,ring finger protein 121 [Source:HGNC Symbol;Acc:HGNC:21070]
55299,217.3935808,0.069772906,0.104628403,0.666863909,0.504859066,0.605291344,BRIX1,biogenesis of ribosomes BRX1 [Source:HGNC Symbol;Acc:HGNC:24170]
55300,555.0730167,-0.450215652,0.102863252,-4.376836649,1.20E-05,4.97E-05,PI4K2B,phosphatidylinositol 4-kinase type 2 beta [Source:HGNC Symbol;Acc:HGNC:18215]
55301,9.845610834,3.922129124,0.356694121,10.99577732,4.00E-28,1.43E-26,OLAH,oleoyl-ACP hydrolase [Source:HGNC Symbol;Acc:HGNC:25625]
55303,346.2809051,-1.183262121,0.189921428,-6.230271828,4.66E-10,3.54E-09,GIMAP4,"GTPase, IMAP family member 4 [Source:HGNC Symbol;Acc:HGNC:21872]"
55304,1119.047291,-0.182624714,0.117559091,-1.553471645,0.120310498,0.190775039,SPTLC3,serine palmitoyltransferase long chain base subunit 3 [Source:HGNC Symbol;Acc:HGNC:16253]
55308,591.9811881,-0.009174402,0.063568587,-0.144322886,0.885245507,0.918030687,DDX19A,DEAD-box helicase 19A [Source:HGNC Symbol;Acc:HGNC:25628]
55311,234.9070598,0.289441436,0.121080551,2.390486603,0.016826063,0.035363956,ZNF444,zinc finger protein 444 [Source:HGNC Symbol;Acc:HGNC:16052]
55312,294.5327574,0.471653504,0.137553865,3.428864062,0.000606113,0.001813792,RFK,riboflavin kinase [Source:HGNC Symbol;Acc:HGNC:30324]
55313,272.0501669,-0.248930451,0.084343512,-2.95138825,0.00316349,0.008031774,CPPED1,calcineurin like phosphoesterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25632]
55314,389.9460934,-0.232640323,0.114151197,-2.038001596,0.041549773,0.077604091,TMEM144,transmembrane protein 144 [Source:HGNC Symbol;Acc:HGNC:25633]
55315,70.3787992,0.234456471,0.124102587,1.889215018,0.058863023,0.104797459,SLC29A3,solute carrier family 29 member 3 [Source:HGNC Symbol;Acc:HGNC:23096]
55316,293.9954352,0.280873121,0.12365373,2.271448832,0.023119821,0.046588588,RSAD1,radical S-adenosyl methionine domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25634]
55317,311.8044623,-0.375893766,0.06764424,-5.556921976,2.75E-08,1.68E-07,AP5S1,adaptor related protein complex 5 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:15875]
55319,151.256185,-0.068824265,0.125256457,-0.5494668,0.582685143,0.674641904,TMA16,translation machinery associated 16 homolog [Source:HGNC Symbol;Acc:HGNC:25638]
55320,589.6001316,0.020832325,0.130931813,0.159108197,0.87358363,0.9090334,MIS18BP1,MIS18 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:20190]
55321,22.28127493,0.905230455,0.178535159,5.070320385,3.97E-07,2.07E-06,TMEM74B,transmembrane protein 74B [Source:HGNC Symbol;Acc:HGNC:15893]
55322,237.4138118,-0.102010297,0.096567533,-1.056362253,0.290802745,0.391705369,C5orf22,chromosome 5 open reading frame 22 [Source:HGNC Symbol;Acc:HGNC:25639]
55323,299.5894361,-0.086141291,0.129360768,-0.66589966,0.505475238,0.605827767,LARP6,"La ribonucleoprotein 6, translational regulator [Source:HGNC Symbol;Acc:HGNC:24012]"
55324,473.1586261,-0.008350457,0.052409257,-0.159331724,0.873407528,0.908967249,ABCF3,ATP binding cassette subfamily F member 3 [Source:HGNC Symbol;Acc:HGNC:72]
55325,521.362139,-0.445411295,0.087724212,-5.077404317,3.83E-07,2.00E-06,UFSP2,UFM1 specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:25640]
55326,266.9143541,0.619875797,0.139817854,4.43345238,9.27E-06,3.90E-05,AGPAT5,1-acylglycerol-3-phosphate O-acyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:20886]
55327,1304.946843,-0.460344128,0.142139521,-3.238677907,0.001200851,0.003369182,LIN7C,"lin-7 homolog C, crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:17789]"
55328,644.1464545,-1.685358385,0.208317487,-8.09033561,5.95E-16,8.16E-15,RNLS,"renalase, FAD dependent amine oxidase [Source:HGNC Symbol;Acc:HGNC:25641]"
55329,111.7051929,-0.827600503,0.186486509,-4.437857234,9.09E-06,3.83E-05,MNS1,meiosis specific nuclear structural 1 [Source:HGNC Symbol;Acc:HGNC:29636]
55330,76.38494768,0.545919167,0.113345123,4.81643281,1.46E-06,7.00E-06,BLOC1S4,biogenesis of lysosomal organelles complex 1 subunit 4 [Source:HGNC Symbol;Acc:HGNC:24206]
55331,377.5139906,-0.142681896,0.090035395,-1.584731166,0.113027428,0.18110172,ACER3,alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]
55332,203.5627332,1.854130819,0.202748231,9.144991367,5.96E-20,1.16E-18,DRAM1,DNA damage regulated autophagy modulator 1 [Source:HGNC Symbol;Acc:HGNC:25645]
55333,1114.345595,-0.618637589,0.093215062,-6.636669823,3.21E-11,2.79E-10,SYNJ2BP,synaptojanin 2 binding protein [Source:HGNC Symbol;Acc:HGNC:18955]
55334,1215.096843,-0.331347081,0.058622328,-5.652233431,1.58E-08,1.00E-07,SLC39A9,solute carrier family 39 member 9 [Source:HGNC Symbol;Acc:HGNC:20182]
55335,112.8244207,0.221900264,0.125190567,1.77249988,0.076311615,0.130256658,NIPSNAP3B,nipsnap homolog 3B [Source:HGNC Symbol;Acc:HGNC:23641]
55336,49.06617594,0.167231214,0.149588745,1.117939813,0.2635927,0.36196524,FBXL8,F-box and leucine rich repeat protein 8 [Source:HGNC Symbol;Acc:HGNC:17875]
55337,259.582817,0.397876322,0.088964147,4.472322111,7.74E-06,3.30E-05,SHFL,shiftless antiviral inhibitor of ribosomal frameshifting [Source:HGNC Symbol;Acc:HGNC:25649]
55339,1719.46522,-0.020785239,0.054927879,-0.378409638,0.70512631,0.77870675,WDR33,WD repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:25651]
55340,152.7247236,-1.404618466,0.155505924,-9.032572051,1.68E-19,3.14E-18,GIMAP5,"GTPase, IMAP family member 5 [Source:HGNC Symbol;Acc:HGNC:18005]"
55341,570.3918472,-0.140526125,0.057206241,-2.4564824,0.014030467,0.030152072,LSG1,large 60S subunit nuclear export GTPase 1 [Source:HGNC Symbol;Acc:HGNC:25652]
55342,1396.616417,-0.047132261,0.07690695,-0.612847872,0.539976933,0.637204336,STRBP,spermatid perinuclear RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16462]
55343,116.8690858,0.812958672,0.133272089,6.099991978,1.06E-09,7.72E-09,SLC35C1,solute carrier family 35 member C1 [Source:HGNC Symbol;Acc:HGNC:20197]
55344,120.1239729,-0.716656912,0.151309225,-4.736372895,2.18E-06,1.02E-05,PLCXD1,phosphatidylinositol specific phospholipase C X domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23148]
55345,171.1892728,-0.085974004,0.110401196,-0.778741604,0.436131943,0.539529276,ZGRF1,zinc finger GRF-type containing 1 [Source:HGNC Symbol;Acc:HGNC:25654]
55346,300.4301462,0.13164391,0.077810004,1.69186356,0.090671991,0.150715714,TCP11L1,t-complex 11 like 1 [Source:HGNC Symbol;Acc:HGNC:25655]
55347,473.8221122,-0.38042399,0.087303588,-4.357484035,1.32E-05,5.40E-05,ABHD10,"abhydrolase domain containing 10, depalmitoylase [Source:HGNC Symbol;Acc:HGNC:25656]"
55349,198.519793,-0.383917149,0.142563437,-2.692956605,0.007082149,0.016450339,CHDH,choline dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24288]
55350,6.306351867,-1.951966802,0.428718111,-4.553030895,5.29E-06,2.32E-05,,"vanin 3, pseudogene [Source:NCBI gene (formerly Entrezgene);Acc:55350]"
55351,57.01735766,-1.29472328,0.166268547,-7.786940478,6.87E-15,8.57E-14,STK32B,serine/threonine kinase 32B [Source:HGNC Symbol;Acc:HGNC:14217]
55352,337.5444769,-0.167335648,0.15223697,-1.099178791,0.271690088,0.371301359,COPRS,coordinator of PRMT5 and differentiation stimulator [Source:HGNC Symbol;Acc:HGNC:28848]
55353,511.9401059,0.129800487,0.102206626,1.269981142,0.204091348,0.294344125,LAPTM4B,lysosomal protein transmembrane 4 beta [Source:HGNC Symbol;Acc:HGNC:13646]
55355,14.30006467,0.628143095,0.513655088,1.222888881,0.221371669,0.31424448,HJURP,Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444]
55356,136.7642775,-0.058981667,0.113121363,-0.521401663,0.602086994,0.691677538,SLC22A15,solute carrier family 22 member 15 [Source:HGNC Symbol;Acc:HGNC:20301]
55357,484.3399295,2.555296027,0.150408714,16.98901581,9.90E-65,2.48E-62,TBC1D2,TBC1 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:18026]
55359,6.270021183,1.802416242,0.391084785,4.608760834,4.05E-06,1.82E-05,STYK1,serine/threonine/tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:18889]
55361,393.137629,1.091105126,0.122952502,8.874200297,7.04E-19,1.25E-17,PI4K2A,phosphatidylinositol 4-kinase type 2 alpha [Source:HGNC Symbol;Acc:HGNC:30031]
55362,343.6097097,1.405659193,0.119576237,11.75533892,6.63E-32,3.03E-30,TMEM63B,transmembrane protein 63B [Source:HGNC Symbol;Acc:HGNC:17735]
55363,11.0110348,-3.624112424,0.484327315,-7.48277521,7.28E-14,8.30E-13,HEMGN,hemogen [Source:HGNC Symbol;Acc:HGNC:17509]
55364,611.9965081,-0.392276569,0.0877018,-4.472845122,7.72E-06,3.30E-05,IMPACT,impact RWD domain protein [Source:HGNC Symbol;Acc:HGNC:20387]
55365,75.72642819,0.77007017,0.29527635,2.607964263,0.009108246,0.02054506,TMEM176A,transmembrane protein 176A [Source:HGNC Symbol;Acc:HGNC:24930]
55366,877.3811472,0.608572412,0.125911751,4.83332499,1.34E-06,6.48E-06,LGR4,leucine rich repeat containing G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:HGNC:13299]
55367,151.7969546,0.619229211,0.127437758,4.859071748,1.18E-06,5.74E-06,PIDD1,p53-induced death domain protein 1 [Source:HGNC Symbol;Acc:HGNC:16491]
55374,179.497449,0.250990355,0.091906729,2.73092469,0.00631569,0.014836408,TMCO6,transmembrane and coiled-coil domains 6 [Source:HGNC Symbol;Acc:HGNC:28814]
55379,711.1807802,0.105953211,0.101241144,1.046543002,0.295310402,0.396454859,LRRC59,leucine rich repeat containing 59 [Source:HGNC Symbol;Acc:HGNC:28817]
55384,97.76250868,-0.83551631,0.286233193,-2.919005664,0.003511498,0.008811472,MEG3,maternally expressed 3 [Source:HGNC Symbol;Acc:HGNC:14575]
55388,16.24606263,0.727301463,0.314842295,2.310050063,0.020885383,0.042682272,MCM10,minichromosome maintenance 10 replication initiation factor [Source:HGNC Symbol;Acc:HGNC:18043]
55421,932.7694701,0.076855341,0.055508821,1.384560857,0.166186787,0.248933477,NCBP3,nuclear cap binding subunit 3 [Source:HGNC Symbol;Acc:HGNC:24612]
55422,682.2032165,-0.146342665,0.157368752,-0.929934708,0.352404891,0.456488876,ZNF331,zinc finger protein 331 [Source:HGNC Symbol;Acc:HGNC:15489]
55423,22.04604586,-1.48257551,0.642377818,-2.307949416,0.02100195,0.042893363,SIRPG,signal regulatory protein gamma [Source:HGNC Symbol;Acc:HGNC:15757]
55425,527.4421291,-0.216474558,0.077114244,-2.807192894,0.004997531,0.012047319,GPALPP1,GPALPP motifs containing 1 [Source:HGNC Symbol;Acc:HGNC:20298]
55432,428.8356888,-0.300109481,0.117639015,-2.55110502,0.010738196,0.023804537,YOD1,YOD1 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:25035]
55435,251.2982594,-0.15863786,0.091993058,-1.724454697,0.084625791,0.142142821,AP1AR,adaptor related protein complex 1 associated regulatory protein [Source:HGNC Symbol;Acc:HGNC:28808]
55437,360.4461639,1.411412611,0.106135995,13.2981522,2.37E-40,1.68E-38,STRADB,STE20 related adaptor beta [Source:HGNC Symbol;Acc:HGNC:13205]
55449,225.7753499,-0.497402413,0.089099569,-5.582545678,2.37E-08,1.46E-07,DHRS4-AS1,DHRS4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:23175]
55450,199.3961966,3.959918625,0.209104271,18.9375311,5.60E-80,2.92E-77,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:24190]
55451,114.4945752,-0.430554858,0.119578951,-3.600590703,0.000317495,0.001011563,LINC00216,long intergenic non-protein coding RNA 216 [Source:HGNC Symbol;Acc:HGNC:20191]
55454,397.6281693,0.814079167,0.094449719,8.619180431,6.74E-18,1.10E-16,CSGALNACT2,chondroitin sulfate N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:24292]
55466,233.9754395,-0.291159035,0.131179033,-2.219554663,0.026449013,0.05236642,DNAJA4,DnaJ heat shock protein family (Hsp40) member A4 [Source:HGNC Symbol;Acc:HGNC:14885]
55471,590.3967691,0.010311152,0.078724008,0.130978494,0.89579232,0.925881699,NDUFAF7,NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816]
55472,58.27045422,0.210542784,0.115159586,1.828269713,0.067509083,0.117687411,RBM12B-AS1,RBM12B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28818]
55486,276.7397011,0.100395771,0.095449143,1.051824745,0.292879964,0.393731864,PARL,presenilin associated rhomboid like [Source:HGNC Symbol;Acc:HGNC:18253]
55500,1628.157559,-0.054410346,0.119759605,-0.454329709,0.649591536,0.732371503,ETNK1,ethanolamine kinase 1 [Source:HGNC Symbol;Acc:HGNC:24649]
55501,274.7848316,-0.222845531,0.102887806,-2.165908074,0.030318212,0.058952729,CHST12,carbohydrate sulfotransferase 12 [Source:HGNC Symbol;Acc:HGNC:17423]
55502,22.49875593,2.365795008,0.275466585,8.588319361,8.83E-18,1.42E-16,HES6,hes family bHLH transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:18254]
55503,25.84959136,-0.625629044,0.231875748,-2.698121942,0.006973189,0.016212402,TRPV6,transient receptor potential cation channel subfamily V member 6 [Source:HGNC Symbol;Acc:HGNC:14006]
55504,132.513505,-1.022116271,0.227069468,-4.501337327,6.75E-06,2.92E-05,TNFRSF19,TNF receptor superfamily member 19 [Source:HGNC Symbol;Acc:HGNC:11915]
55505,221.3763299,0.363137441,0.140519829,2.584243404,0.009759289,0.021868551,NOP10,NOP10 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14378]
55506,190.8502622,0.645491332,0.089424678,7.218268457,5.27E-13,5.52E-12,MACROH2A2,macroH2A.2 histone [Source:HGNC Symbol;Acc:HGNC:14453]
55507,79.20732328,0.877885453,0.197028715,4.455621881,8.37E-06,3.55E-05,GPRC5D,G protein-coupled receptor class C group 5 member D [Source:HGNC Symbol;Acc:HGNC:13310]
55508,253.8347198,-0.441526217,0.087306901,-5.057174321,4.26E-07,2.20E-06,SLC35E3,solute carrier family 35 member E3 [Source:HGNC Symbol;Acc:HGNC:20864]
55509,13.09713004,0.98792639,0.327477741,3.016774173,0.002554801,0.006637633,BATF3,basic leucine zipper ATF-like transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:28915]
55510,53.00793031,-0.405487603,0.33845512,-1.198054273,0.230895889,0.325096558,DDX43,DEAD-box helicase 43 [Source:HGNC Symbol;Acc:HGNC:18677]
55511,0.774862325,1.128070552,0.836592746,1.34841063,0.177526347,0.262679807,SAGE1,sarcoma antigen 1 [Source:HGNC Symbol;Acc:HGNC:30369]
55512,48.39742757,-0.985921126,0.161233197,-6.114876729,9.66E-10,7.07E-09,SMPD3,sphingomyelin phosphodiesterase 3 [Source:HGNC Symbol;Acc:HGNC:14240]
55515,1.806199819,-0.664414298,0.439027371,-1.513377848,0.130183708,0.203563646,ASIC4,acid sensing ion channel subunit family member 4 [Source:HGNC Symbol;Acc:HGNC:21263]
55520,127.2504431,-0.509280499,0.091594429,-5.560168956,2.70E-08,1.65E-07,ELAC1,elaC ribonuclease Z 1 [Source:HGNC Symbol;Acc:HGNC:14197]
55521,62.84437566,3.645842183,0.335448415,10.86856287,1.63E-27,5.58E-26,TRIM36,tripartite motif containing 36 [Source:HGNC Symbol;Acc:HGNC:16280]
55526,595.7767906,-0.50923129,0.053283249,-9.557061512,1.21E-21,2.71E-20,DHTKD1,dehydrogenase E1 and transketolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23537]
55527,388.7218201,0.090486716,0.068479026,1.321378556,0.186375172,0.2731958,FEM1A,fem-1 homolog A [Source:HGNC Symbol;Acc:HGNC:16934]
55529,88.42739728,-0.32017957,0.146276655,-2.188863089,0.028606793,0.056076386,PIP4P2,"phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:25452]"
55530,1.165283324,-1.619548666,0.802995841,-2.016883007,0.043707724,0.081095472,SVOP,SV2 related protein [Source:HGNC Symbol;Acc:HGNC:25417]
55531,3.66809541,-1.217506703,0.58006973,-2.098897151,0.035825968,0.068234911,ELMOD1,ELMO domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25334]
55532,1.990951469,-0.761521697,0.535389655,-1.42236909,0.154919131,0.235162656,SLC30A10,solute carrier family 30 member 10 [Source:HGNC Symbol;Acc:HGNC:25355]
55534,430.8806771,0.532181234,0.096995265,5.486672306,4.10E-08,2.45E-07,MAML3,mastermind like transcriptional coactivator 3 [Source:HGNC Symbol;Acc:HGNC:16272]
55536,567.4592527,-0.245921588,0.146586859,-1.677650986,0.093415253,0.154536216,CDCA7L,cell division cycle associated 7 like [Source:HGNC Symbol;Acc:HGNC:30777]
55539,0.282663859,-1.140353927,1.149757626,-0.991821147,0.32128478,NA,KCNQ1DN,KCNQ1 downstream neighbor [Source:HGNC Symbol;Acc:HGNC:13335]
55540,98.35053046,-0.121945538,0.102843546,-1.185738369,0.235725637,0.330410626,IL17RB,interleukin 17 receptor B [Source:HGNC Symbol;Acc:HGNC:18015]
55544,121.5718967,-0.0165856,0.195419478,-0.084871785,0.932363323,0.952799411,RBM38,RNA binding motif protein 38 [Source:HGNC Symbol;Acc:HGNC:15818]
55552,129.3774188,-0.004949298,0.110561712,-0.044765031,0.964294598,0.975220936,ZNF823,zinc finger protein 823 [Source:HGNC Symbol;Acc:HGNC:30936]
55553,363.7688743,-0.270228178,0.120873726,-2.235623792,0.025376425,0.050512092,SOX6,SRY-box transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:16421]
55554,8.76436294,-4.601509268,0.586479934,-7.845979043,4.30E-15,5.45E-14,KLK15,kallikrein related peptidase 15 [Source:HGNC Symbol;Acc:HGNC:20453]
55556,1604.130117,-0.083589043,0.102195719,-0.817930965,0.413396608,0.517466465,ENOSF1,enolase superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:30365]
55558,668.8564709,1.593165788,0.143665298,11.08942671,1.41E-28,5.24E-27,PLXNA3,plexin A3 [Source:HGNC Symbol;Acc:HGNC:9101]
55559,133.0280364,-0.68188308,0.106282219,-6.415777614,1.40E-10,1.13E-09,HAUS7,HAUS augmin like complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:32979]
55561,375.0716331,2.034882417,0.115834046,17.5672221,4.39E-69,1.38E-66,CDC42BPG,CDC42 binding protein kinase gamma [Source:HGNC Symbol;Acc:HGNC:29829]
55565,115.5611577,0.449047785,0.075098104,5.97948232,2.24E-09,1.57E-08,ZNF821,zinc finger protein 821 [Source:HGNC Symbol;Acc:HGNC:28043]
55567,7.553046731,0.070592317,0.290700613,0.242835116,0.808133131,0.859587535,DNAH3,dynein axonemal heavy chain 3 [Source:HGNC Symbol;Acc:HGNC:2949]
55568,1056.763403,-0.41174206,0.130230431,-3.161642455,0.001568821,0.004286924,GALNT10,polypeptide N-acetylgalactosaminyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:19873]
55571,315.1102343,0.066875018,0.056344939,1.186885966,0.235272604,0.329875795,CNOT11,CCR4-NOT transcription complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:25217]
55572,151.7175087,0.00360394,0.093600377,0.038503473,0.969286262,0.978737394,FOXRED1,FAD dependent oxidoreductase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26927]
55573,2676.614933,-0.451100706,0.090837905,-4.965996351,6.83E-07,3.45E-06,CDV3,CDV3 homolog [Source:HGNC Symbol;Acc:HGNC:26928]
55576,135.1539281,-4.046519036,0.254935995,-15.87268617,9.80E-57,1.65E-54,STAB2,stabilin 2 [Source:HGNC Symbol;Acc:HGNC:18629]
55577,352.0006597,0.472448445,0.106302736,4.444367706,8.82E-06,3.72E-05,NAGK,N-acetylglucosamine kinase [Source:HGNC Symbol;Acc:HGNC:17174]
55578,655.8005986,0.234168912,0.08191788,2.858581196,0.004255402,0.0104509,SUPT20H,"SPT20 homolog, SAGA complex component [Source:HGNC Symbol;Acc:HGNC:20596]"
55582,699.5096283,-0.205263691,0.099538514,-2.062153463,0.039193128,0.073748177,KIF27,kinesin family member 27 [Source:HGNC Symbol;Acc:HGNC:18632]
55584,4.849327784,0.412551379,0.503780013,0.818911764,0.412836757,0.516885826,CHRNA9,cholinergic receptor nicotinic alpha 9 subunit [Source:HGNC Symbol;Acc:HGNC:14079]
55585,490.2608544,0.230409502,0.06734392,3.421385361,0.00062303,0.001860796,UBE2Q1,ubiquitin conjugating enzyme E2 Q1 [Source:HGNC Symbol;Acc:HGNC:15698]
55586,143.2102397,-2.968924557,0.219097295,-13.55071294,7.85E-42,5.99E-40,MIOX,myo-inositol oxygenase [Source:HGNC Symbol;Acc:HGNC:14522]
55588,750.5373016,-0.204662948,0.090245324,-2.267850996,0.02333829,0.046972949,MED29,mediator complex subunit 29 [Source:HGNC Symbol;Acc:HGNC:23074]
55589,1012.787737,-0.124879904,0.122520304,-1.019258848,0.308080095,0.410003619,BMP2K,BMP2 inducible kinase [Source:HGNC Symbol;Acc:HGNC:18041]
55591,1980.554695,-0.058677138,0.072410116,-0.810344486,0.417742214,0.52159257,VEZT,"vezatin, adherens junctions transmembrane protein [Source:HGNC Symbol;Acc:HGNC:18258]"
55593,675.2617591,0.308281596,0.066777432,4.616553665,3.90E-06,1.75E-05,OTUD5,OTU deubiquitinase 5 [Source:HGNC Symbol;Acc:HGNC:25402]
55596,491.766812,0.031526576,0.053195701,0.592652702,0.553413601,0.649007182,ZCCHC8,zinc finger CCHC-type containing 8 [Source:HGNC Symbol;Acc:HGNC:25265]
55599,695.5925881,0.080996373,0.091201729,0.888101298,0.374486265,0.479080266,RNPC3,"RNA binding region (RNP1, RRM) containing 3 [Source:HGNC Symbol;Acc:HGNC:18666]"
55600,3.060761576,-1.275594574,0.66769262,-1.910451809,0.056075066,0.100453835,ITLN1,intelectin 1 [Source:HGNC Symbol;Acc:HGNC:18259]
55601,885.1001588,0.685782468,0.197898285,3.465328003,0.000529585,0.001605903,DDX60,DExD/H-box helicase 60 [Source:HGNC Symbol;Acc:HGNC:25942]
55602,231.7822896,-0.195400751,0.094486442,-2.068029526,0.038637247,0.07283369,CDKN2AIP,CDKN2A interacting protein [Source:HGNC Symbol;Acc:HGNC:24325]
55603,990.1764679,0.448177259,0.246715511,1.816575119,0.069282196,0.12016898,TENT5A,terminal nucleotidyltransferase 5A [Source:HGNC Symbol;Acc:HGNC:18345]
55604,765.7592733,-0.001735565,0.070538513,-0.024604501,0.980370429,0.986129009,CARMIL1,capping protein regulator and myosin 1 linker 1 [Source:HGNC Symbol;Acc:HGNC:21581]
55605,470.8785999,-0.0400689,0.122752782,-0.326419488,0.744106995,0.810234793,KIF21A,kinesin family member 21A [Source:HGNC Symbol;Acc:HGNC:19349]
55607,1672.512084,0.810940657,0.102969199,7.875565375,3.39E-15,4.34E-14,PPP1R9A,protein phosphatase 1 regulatory subunit 9A [Source:HGNC Symbol;Acc:HGNC:14946]
55608,3771.358305,0.394118099,0.10380223,3.796817255,0.000146566,0.000497013,ANKRD10,ankyrin repeat domain 10 [Source:HGNC Symbol;Acc:HGNC:20265]
55609,165.3149312,-0.313546067,0.104935444,-2.987990092,0.002808187,0.007218179,ZNF280C,zinc finger protein 280C [Source:HGNC Symbol;Acc:HGNC:25955]
55610,578.2295915,-0.289218678,0.081032861,-3.569152969,0.000358137,0.001127159,VPS50,VPS50 subunit of EARP/GARPII complex [Source:HGNC Symbol;Acc:HGNC:25956]
